wl,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44
2.5522,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3935,13.9561,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.2803,6.3404,-280823.6915,-217.4437614,-3.914786847,-0.020124139,3.450039715,0,1910.878817,152.9925502,23.79010524,0,-37.32045738,-25.71030109,3.554762763,1.06E-10,3.047390773,-2.01E-11,-26.99167889,-3.129492742
2.5596,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3964,14.0043,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.2908,6.3358,-284787.9207,-220.5131469,-4.144572689,-0.020942785,3.509748153,0,1968.095573,157.1090331,24.21789339,0,-37.8506866,-26.09446515,3.553021379,1.08E-10,3.046236589,-2.06E-11,-27.37539364,-3.175571079
2.567,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3995,14.0528,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3012,6.3308,-288789.2821,-223.6112819,-4.380417126,-0.021783281,3.571065157,0,2026.444917,161.2996166,24.65123595,0,-38.38585504,-26.48247025,3.551253542,1.11E-10,3.045064923,-2.10E-11,-27.76265559,-3.222104849
2.5744,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4027,14.1014,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3117,6.3254,-292827.9488,-226.7383004,-4.622399004,-0.022645915,3.634012096,0,2085.937954,165.564962,25.09016867,0,-38.92598631,-26.8743356,3.549458964,1.13E-10,3.043875586,-2.15E-11,-28.15348162,-3.269096313
2.5818,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4059,14.1502,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3222,6.3197,-296904.0939,-229.8943364,-4.870597168,-0.023530976,3.698610338,0,2146.585783,169.9057306,25.53472735,0,-39.471104,-27.27008046,3.54763736,1.16E-10,3.042668385,-2.20E-11,-28.54788861,-3.316547731
2.5892,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4092,14.1991,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3327,6.3136,-301017.8906,-233.0795241,-5.125090467,-0.024438751,3.764881251,0,2208.399508,174.3225837,25.98494774,0,-40.02123171,-27.66972406,3.545788441,1.18E-10,3.04144313,-2.25E-11,-28.94589344,-3.364461363
2.5966,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4125,14.2481,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3431,6.3071,-305169.5118,-236.2939973,-5.385957745,-0.025369527,3.832846204,0,2271.39023,178.8161827,26.44086563,0,-40.57639302,-28.07328564,3.543911921,1.21E-10,3.040199629,-2.29E-11,-29.347513,-3.412839472
2.604,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.416,14.2972,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3536,6.3001,-309359.1307,-239.53789,-5.65327785,-0.026323593,3.902526565,0,2335.56905,183.3871888,26.90251677,0,-41.13661154,-28.48078442,3.542007514,1.23E-10,3.038937693,-2.34E-11,-29.75276418,-3.461684316
2.6114,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4194,14.3464,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3641,6.2928,-313586.9204,-242.8113364,-5.927129628,-0.027301236,3.973943702,0,2400.947072,188.0362634,27.36993695,0,-41.70191085,-28.89223966,3.540074931,1.26E-10,3.03765713,-2.39E-11,-30.16166385,-3.510998157
2.6188,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4229,14.3956,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3747,6.2851,-317853.054,-246.1144705,-6.207591926,-0.028302744,4.047118985,0,2467.535397,192.7640677,27.84316193,0,-42.27231456,-29.30767058,3.538113886,1.29E-10,3.036357749,-2.45E-11,-30.5742289,-3.560783256
2.6262,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4265,14.4448,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3852,6.277,-322157.7045,-249.4474261,-6.49474359,-0.029328405,4.122073781,0,2535.345126,197.571263,28.32222749,0,-42.84784626,-29.72709642,3.536124092,1.31E-10,3.035039358,-2.50E-11,-30.99047621,-3.611041872
2.6336,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.43,14.4941,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.3957,6.2685,-326501.0452,-252.8103374,-6.788663466,-0.030378507,4.198829459,0,2604.387362,202.4585107,28.8071694,0,-43.42852954,-30.15053642,3.534105263,1.34E-10,3.033701768,-2.55E-11,-31.41042266,-3.661776267
2.641,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4336,14.5433,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4063,6.2595,-330883.249,-256.2033384,-7.089430401,-0.031453337,4.277407387,0,2674.673207,207.426472,29.29802343,0,-44.014388,-30.57800982,3.53205711,1.37E-10,3.032344788,-2.60E-11,-31.83408514,-3.712988702
2.6484,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4372,14.5925,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4168,6.2501,-335304.4891,-259.6265631,-7.397123241,-0.032553183,4.357828934,0,2746.213763,212.4758084,29.79482535,0,-44.60544523,-31.00953586,3.529979347,1.40E-10,3.030968225,-2.66E-11,-32.26148053,-3.764681436
2.6558,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4408,14.6416,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4274,6.2403,-339764.9385,-263.0801454,-7.711820833,-0.033678334,4.440115468,0,2819.020131,217.607181,30.29761093,0,-45.20172483,-31.44513376,3.527871688,1.42E-10,3.02957189,-2.71E-11,-32.69262572,-3.81685673
2.6632,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4445,14.6907,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.438,6.2301,-344264.7704,-266.5642195,-8.033602023,-0.034829076,4.524288357,0,2893.103413,222.8212511,30.80641595,0,-45.8032504,-31.88482277,3.525733845,1.45E-10,3.028155591,-2.77E-11,-33.12753759,-3.869516846
2.6706,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4481,14.7396,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4486,6.2194,-348804.1578,-270.0789193,-8.362545658,-0.036005697,4.61036897,0,2968.474712,228.1186802,31.32127617,0,-46.41004552,-32.32862212,3.523565531,1.48E-10,3.026719137,-2.82E-11,-33.56623302,-3.922664043
2.678,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4517,14.7884,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4592,6.2083,-353383.2739,-273.6243789,-8.698730584,-0.037208486,4.698378675,0,3045.145129,233.5001294,31.84222737,0,-47.02213379,-32.77655105,3.521366459,1.51E-10,3.025262338,-2.88E-11,-34.00872889,-3.976300583
2.6854,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4553,14.8371,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4698,6.1967,-358002.2918,-277.2007322,-9.042235648,-0.03843773,4.788338841,0,3123.125766,238.9662602,32.36930532,0,-47.63953882,-33.2286288,3.519136342,1.54E-10,3.023785002,-2.94E-11,-34.45504209,-4.030428725
2.6928,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4589,14.8856,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4804,6.1847,-362661.3845,-280.8081133,-9.393139696,-0.039693716,4.880270835,0,3202.427725,244.5177337,32.90254579,0,-48.26228418,-33.68487461,3.516874894,1.57E-10,3.022286939,-2.99E-11,-34.9051895,-4.085050732
2.7002,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4625,14.9339,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.4911,6.1722,-367360.7251,-284.4466562,-9.751521575,-0.040976734,4.974196028,0,3283.062108,250.1552114,33.44198455,0,-48.89039349,-34.1453077,3.514581827,1.60E-10,3.020767958,-3.05E-11,-35.359188,-4.140168862
2.7076,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4661,14.9821,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5017,6.1593,-372100.4867,-288.1164949,-10.11746013,-0.042287069,5.070135786,0,3365.040017,255.8793544,33.98765738,0,-49.52389032,-34.60994732,3.512256854,1.64E-10,3.019227867,-3.11E-11,-35.81705449,-4.195785377
2.715,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4696,15.03,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5124,6.1459,-376880.8425,-291.8177634,-10.49103421,-0.043625011,5.168111478,0,3448.372555,261.6908242,34.53960005,0,-50.16279829,-35.07881271,3.509899688,1.67E-10,3.017666476,-3.17E-11,-36.27880583,-4.251902537
2.7224,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4731,15.0777,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5231,6.132,-381701.9655,-295.5505958,-10.87232266,-0.044990847,5.268144473,0,3533.070822,267.590282,35.09784832,0,-50.80714098,-35.5519231,3.507510043,1.70E-10,3.016083593,-3.24E-11,-36.74445892,-4.308522604
2.7298,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4765,15.1253,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5338,6.1177,-386564.0288,-299.315126,-11.26140432,-0.046384865,5.370256139,0,3619.14592,273.5783891,35.66243797,0,-51.45694198,-36.02929772,3.505087632,1.73E-10,3.014479029,-3.30E-11,-37.21403064,-4.365647837
2.7372,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.48,15.1727,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5445,6.1028,-391467.2056,-303.1114881,-11.65835805,-0.047807352,5.474467845,0,3706.608953,279.6558069,36.23340477,0,-52.1122249,-36.51095582,3.502632166,1.77E-10,3.012852591,-3.36E-11,-37.68753786,-4.423280498
2.7446,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4834,15.22,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5552,6.0875,-396411.6688,-306.9398161,-12.06326269,-0.049258596,5.580800958,0,3795.47102,285.8231966,36.8107845,0,-52.77301332,-36.99691664,3.500143361,1.80E-10,3.011204089,-3.42E-11,-38.16499748,-4.481422846
2.752,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4868,15.2671,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.566,6.0717,-401397.5916,-310.800244,-12.47619708,-0.050738886,5.689276848,0,3885.743226,292.0812195,37.39461292,0,-53.43933085,-37.4871994,3.497620927,1.83E-10,3.009533333,-3.49E-11,-38.64642638,-4.540077143
2.7594,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4902,15.314,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5768,6.0555,-406425.1472,-314.6929058,-12.89724008,-0.052248508,5.799916882,0,3977.436671,298.430537,37.9849258,0,-54.11120107,-37.98182334,3.49506458,1.87E-10,3.00784013,-3.55E-11,-39.13184144,-4.599245649
2.7668,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4935,15.3608,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5875,6.0387,-411494.5085,-318.6179355,-13.32647052,-0.053787751,5.91274243,0,4070.562457,304.8718104,38.58175892,0,-54.78864759,-38.48080771,3.49247403,1.90E-10,3.00612429,-3.62E-11,-39.62125954,-4.658930624
2.7742,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4968,15.4074,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.5983,6.0214,-416605.8488,-322.5754672,-13.76396726,-0.055356903,6.027774858,0,4165.131686,311.4057009,39.18514805,0,-55.47169399,-38.98417173,3.489848993,1.94E-10,3.004385623,-3.69E-11,-40.11469757,-4.719134331
2.7816,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5001,15.4539,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6092,6.0036,-421759.341,-326.5656348,-14.20980914,-0.05695625,6.145035537,0,4261.155461,318.0328699,39.79512897,0,-56.16036387,-39.49193466,3.48718918,1.97E-10,3.002623936,-3.75E-11,-40.61217241,-4.779859028
2.789,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5034,15.5003,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.62,5.9853,-426955.1583,-330.5885725,-14.66407501,-0.058586082,6.264545834,0,4358.644883,324.7539786,40.41173743,0,-56.85468083,-40.00411571,3.484494304,2.01E-10,3.00083904,-3.82E-11,-41.11370095,-4.841106976
2.7964,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5067,15.5466,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6308,5.9665,-432193.4738,-334.6444141,-15.12684371,-0.060246685,6.386327118,0,4457.611053,331.5696885,41.03500922,0,-57.55466847,-40.52073413,3.481764079,2.05E-10,2.999030744,-3.89E-11,-41.61930006,-4.902880437
2.8038,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5099,15.5927,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6417,5.9472,-437474.4605,-338.7332937,-15.5981941,-0.061938348,6.510400757,0,4558.065075,338.4806607,41.6649801,0,-58.26035037,-41.04180916,3.478998218,2.08E-10,2.997198855,-3.96E-11,-42.12898663,-4.965181671
2.8112,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5131,15.6387,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6526,5.9273,-442798.2917,-342.8553454,-16.07820501,-0.063661358,6.636788119,0,4660.01805,345.4875566,42.30168585,0,-58.97175013,-41.56736003,3.476196433,2.12E-10,2.995343184,-4.03E-11,-42.64277755,-5.028012939
2.8186,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5163,15.6846,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6635,5.9069,-448165.1402,-347.0107031,-16.5669553,-0.065416003,6.765510573,0,4763.481079,352.5910375,42.94516224,0,-59.68889134,-42.09740598,3.473358439,2.16E-10,2.993463539,-4.11E-11,-43.16068969,-5.0913765
2.826,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5194,15.7304,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6744,5.886,-453575.1794,-351.1995008,-17.0645238,-0.067202571,6.896589487,0,4868.465265,359.7917647,43.59544505,0,-60.41179761,-42.63196625,3.470483947,2.20E-10,2.99155973,-4.18E-11,-43.68273994,-5.155274616
2.8334,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5226,15.7762,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6854,5.8645,-459028.5822,-355.4218726,-17.57098938,-0.06902135,7.030046231,0,4974.98171,367.0903995,44.25257003,0,-61.14049253,-43.17106007,3.46757267,2.23E-10,2.989631566,-4.25E-11,-44.20894519,-5.219709548
2.8408,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5257,15.8218,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.6963,5.8425,-464525.5218,-359.6779526,-18.08643086,-0.070872627,7.165902171,0,5083.041515,374.4876033,44.91657297,0,-61.87499969,-43.71470668,3.464624323,2.27E-10,2.987678855,-4.33E-11,-44.73932231,-5.284683555
2.8482,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5288,15.8673,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7073,5.82,-470066.1712,-363.9678746,-18.61092711,-0.072756691,7.304178677,0,5192.655783,381.9840372,45.58748963,0,-62.61534268,-44.26292532,3.461638617,2.31E-10,2.985701407,-4.40E-11,-45.27388819,-5.350198899
2.8556,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5319,15.9128,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7183,5.7968,-475650.7035,-368.2917727,-19.14455696,-0.074673828,7.444897116,0,5303.835615,389.5803627,46.26535579,0,-63.3615451,-44.81573522,3.458615267,2.35E-10,2.98369903,-4.48E-11,-45.81265972,-5.416257841
2.863,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5349,15.9581,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7294,5.7732,-481279.2919,-372.649781,-19.68739926,-0.076624327,7.588078858,0,5416.592114,397.277241,46.95020722,0,-64.11363055,-45.37315562,3.455553984,2.39E-10,2.981671534,-4.56E-11,-46.35565377,-5.48286264
2.8704,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.538,16.0034,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7404,5.749,-486952.1094,-377.0420334,-20.23953287,-0.078608475,7.733745271,0,5530.936381,405.0753334,47.64207968,0,-64.87162263,-45.93520575,3.452454482,2.44E-10,2.979618728,-4.63E-11,-46.90288723,-5.550015557
2.8778,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.541,16.0487,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7515,5.7242,-492669.3292,-381.468664,-20.80103662,-0.080626561,7.881917723,0,5646.879518,412.9753013,48.34100896,0,-65.63554491,-46.50190486,3.449316474,2.48E-10,2.977540421,-4.71E-11,-47.45437699,-5.617718854
2.8852,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5439,16.0939,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7626,5.6988,-498431.1243,-385.9298067,-21.37198936,-0.082678872,8.032617582,0,5764.432627,420.9778059,49.04703083,0,-66.40542101,-47.07327219,3.446139673,2.52E-10,2.975436422,-4.79E-11,-48.01013992,-5.68597479
2.8926,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5469,16.139,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7737,5.6729,-504237.6678,-390.4255957,-21.95246994,-0.084765696,8.185866217,0,5883.60681,429.0835086,49.76018105,0,-67.18127451,-47.64932696,3.442923792,2.56E-10,2.97330654,-4.87E-11,-48.57019292,-5.754785627
2.9,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5499,16.1841,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.7849,5.6463,-510089.1328,-394.9561649,-22.5425572,-0.086887321,8.341684997,0,6004.413169,437.2930706,50.48049539,0,-67.96312902,-48.23008841,3.439668543,2.60E-10,2.971150584,-4.95E-11,-49.13455285,-5.824153624
2.9074,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5528,16.2291,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.796,5.6192,-515985.6924,-399.5216483,-23.14233,-0.089044033,8.500095289,0,6126.862806,445.6071533,51.20800964,0,-68.75100812,-48.81557578,3.436373641,2.65E-10,2.968968363,-5.04E-11,-49.70323661,-5.894081043
2.9148,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5557,16.2741,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8072,5.5915,-521927.5197,-404.1221799,-23.75186717,-0.091236123,8.661118463,0,6250.966823,454.0264179,51.94275955,0,-69.54493541,-49.40580832,3.433038798,2.69E-10,2.966759686,-5.12E-11,-50.27626109,-5.964570145
2.9222,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5586,16.3191,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8185,5.5633,-527914.7879,-408.7578938,-24.37124757,-0.093463876,8.824775886,0,6376.736322,462.5515259,52.68478091,0,-70.34493448,-50.00080524,3.429663728,2.74E-10,2.964524362,-5.20E-11,-50.85364315,-6.035623189
2.9296,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5614,16.364,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8297,5.5344,-533947.6699,-413.428924,-25.00055004,-0.09572758,8.991088926,0,6504.182404,471.1831384,53.43410948,0,-71.15102894,-50.6005858,3.426248142,2.78E-10,2.962262201,-5.29E-11,-51.43539969,-6.107242436
2.937,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5643,16.409,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.841,5.5049,-540026.3389,-418.1354044,-25.63985343,-0.098027525,9.160078954,0,6633.316172,479.9219168,54.19078103,0,-71.96324237,-51.20516923,3.422791754,2.83E-10,2.959973011,-5.38E-11,-52.02154759,-6.179430148
2.9444,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5671,16.4539,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8523,5.4748,-546150.968,-422.8774692,-26.28923658,-0.100363996,9.331767336,0,6764.148727,488.7685224,54.95483135,0,-72.78159837,-51.81457476,3.419294278,2.87E-10,2.957656601,-5.46E-11,-52.61210373,-6.252188584
2.9518,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5699,16.4988,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8636,5.4441,-552321.7304,-427.6552523,-26.94877834,-0.102737283,9.506175441,0,6896.691172,497.7236165,55.72629619,0,-73.60612054,-52.42882164,3.415755426,2.92E-10,2.95531278,-5.55E-11,-53.207085,-6.325520005
2.9592,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5727,16.5437,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8749,5.4127,-558538.7989,-432.4688877,-27.61855755,-0.105147673,9.683324638,0,7030.954608,506.7878604,56.50521133,0,-74.43683247,-53.04792909,3.412174911,2.96E-10,2.952941358,-5.64E-11,-53.80650828,-6.399426672
2.9666,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5755,16.5886,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8863,5.3808,-564802.3469,-437.3185095,-28.29865307,-0.107595453,9.863236294,0,7166.950137,515.9619154,57.29161254,0,-75.27375775,-53.67191636,3.408552446,3.01E-10,2.950542144,-5.73E-11,-54.41039045,-6.473910846
2.974,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.5782,16.6335,2.86,0,2.8173,0,3.56736,0,3.9622,0,6.8977,5.3482,-571112.5473,-442.2042516,-28.98914374,-0.110080912,10.04593178,0,7304.688862,525.2464428,58.08553559,0,-76.11691998,-54.30080268,3.404887745,3.06E-10,2.948114946,-5.82E-11,-55.0187484,-6.548974787
